record_id	subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	object_category	mapping_justification	author_id	author_label	reviewer_id	reviewer_label	creator_id	creator_label	license	subject_type	subject_source	subject_source_version	object_source_version	mapping_date	publication_date	comment	replaces
hrim:C76457BB	hri-fhir-r5:recorded-sex-or-gender-type/sex-assigned-at-birth	Sex assigned at birth@en	hriv:hasExactMeaning		hrio:SexAtBirth	Sex at Birth@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://terminology.hl7.org/ValueSet-recorded-sex-or-gender-type.html	Recorded Sex Or Gender Type - HL7 Terminology (THO) v7.1.0 [ValueSet version 2.0.0]	2.1.0	2026-03-13	2026-03-23	The source denotes recorded sex assigned at birth. Sex at Birth fits because the meaning, person-level scope, and recorded-at-birth context align. Created with support from the Mapping Assistant.	
hrim:070CE706	fhir:administrative-gender	Administrative gender@en	hriv:hasBroaderMeaningThan		hrio:AdministrativeGender	Administrative Gender@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/R5/codesystem-administrative-gender.html	AdministrativeGender CodeSystem - FHIR v5.0.0	2.1.0	2026-03-13	2026-03-23	The source is an administrative gender value set. Administrative Gender is the right narrower target because it captures the administrative meaning, but exact equivalence was not used because the source is broader and includes values beyond the retained HRIO concept. Created with support from the Mapping Assistant.	
hrim:CBD911A2	fhir:administrative-gender	Administrative gender@en	hriv:hasNarrowerMeaningThan		hrio:ExternallyAttributedGender	Externally-attributed Gender@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/R5/codesystem-administrative-gender.html	AdministrativeGender CodeSystem - FHIR v5.0.0	2.1.0	2026-03-13	2026-03-23	The source is specifically about administrative gender. Externally-attributed Gender is the right broader target because HRIO places administrative gender within that wider class, but exact equivalence was not used because the source is narrower than the selected target. Created with support from the Mapping Assistant.	
hrim:82525EA4	fhir:StructureDefinition/individual-genderIdentity	Individual gender identity@en	hriv:hasBroaderMeaningThan		hrio:SelfIdentifiedGender	Self-identified Gender@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/extensions/5.2.0/StructureDefinition-individual-genderIdentity.html	Individual Gender Identity - FHIR Core Extensions Registry v5.2.0 (based on FHIR v5.0.0)	2.1.0	2026-03-13	2026-03-23	The source covers a person's own gender identity through a broader set of values. Self-identified Gender is the right narrower target because it captures that self-identified meaning, but exact equivalence was not used because the source is broader than the selected target. Created with support from the Mapping Assistant.	
hrim:08FB71D6	fhir:StructureDefinition/individual-genderIdentity	Individual gender identity@en	hriv:hasNarrowerMeaningThan		hrio:SelfDesignatedGender	Self-designated Gender@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/extensions/5.2.0/StructureDefinition-individual-genderIdentity.html	Individual Gender Identity - FHIR Core Extensions Registry v5.2.0 (based on FHIR v5.0.0)	2.1.0	2026-03-13	2026-03-23	The source is specifically about a person's gender identity. Self-designated Gender is the right broader target because it is the wider class that includes this meaning, but exact equivalence was not used because the source is narrower than the selected target. Created with support from the Mapping Assistant.	
hrim:6F4CB9BC	fhir:StructureDefinition/individual-pronouns	Individual pronouns@en	hriv:hasExactMeaning	Not	hrio:PreferredPronoun	Preferred Pronoun@en	quality	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/extensions/5.2.0/StructureDefinition-individual-pronouns.html	Individual Pronouns - FHIR Core Extensions Registry v5.2.0 (based on FHIR v5.0.0)	2.1.0	2026-03-13	2026-03-23	The source concerns pronouns used for referring to a person. Preferred Pronoun is the relevant comparison target because it is closest in meaning, but exact equivalence was rejected because the source does not explicitly state preference or provenance. Created with support from the Mapping Assistant.	
hrim:FFC80CAB	hri-fhir-r5:practitioner/gender	Practitioner.gender@en	hriv:hasNarrowerMeaningThan		hrio:AdministrativeGender	Administrative Gender@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/R5/practitioner.profile.xml.html	Practitioner StructureDefinition - FHIR v5.0.0	2.1.0	2026-03-13	2026-03-23	The source is administrative gender as recorded for practitioners. Administrative Gender is the right broader target because it preserves the administrative meaning, but exact equivalence was not used because the source is narrower and limited to a specific bearer group. Created with support from the Mapping Assistant.	
hrim:0F0D51B3	hl7:gender-identity	Gender Identity (value domain)@en	hriv:hasExactMeaning	Not	hrio:SelfIdentifiedGender	Self-identified Gender@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://terminology.hl7.org/ValueSet-gender-identity.html	Gender Identity - HL7 Terminology (THO) v7.1.0 [ValueSet version 2.0.0]	2.1.0	2026-03-13	2026-03-23	The source is a value domain for coding gender identity, not the Self-identified Gender concept itself. Self-identified Gender is the relevant comparison target, but exact equivalence was rejected because the value set also contains entries such as absent or unknown that are not gender values. Created with support from the Mapping Assistant.	
hrim:CBA8E845	hl7:pronouns	Personal Pronouns (value domain)@en	hriv:hasExactMeaning	Not	hrio:PreferredPronoun	Preferred Pronoun@en	quality	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://terminology.hl7.org/ValueSet-pronouns.html	Personal Pronouns - HL7 Terminology (THO) v7.1.0 [ValueSet version 2.0.0]	2.1.0	2026-03-13	2026-03-23	The source is a fixed value domain of pronoun codes, not the Preferred Pronoun quality itself. Preferred Pronoun is the relevant comparison target, but exact equivalence was rejected because the source is a closed code list while the target allows unrestricted string values. Created with support from the Mapping Assistant.	
hrim:F6DAD356	hri-fhir-r5:patient/contact/gender	Patient.contact.gender@en	hriv:hasExactMeaning	Not	hrio:AdministrativeGender	Administrative Gender@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/R5/patient.profile.canonical.xml	Patient StructureDefinition - FHIR v5.0.0	2.1.0	2026-03-13	2026-03-23	The source says a contact person is considered to have that gender for administration and record keeping. Administrative Gender is the relevant comparison target, but exact equivalence was rejected because the target adds a more specific administrative-recognition structure and person-level modeling that the source does not state. Created with support from the Mapping Assistant.	
hrim:5346063E	hri-fhir-r5:patient/contact/gender	Patient.contact.gender@en	hriv:hasExactMeaning	Not	hrio:ExternallyAttributedGender	Externally-attributed Gender@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/R5/patient.profile.canonical.xml	Patient StructureDefinition - FHIR v5.0.0	2.1.0	2026-03-13	2026-03-23	The source concerns gender used for administration and record keeping for a contact person. Externally-attributed Gender is the relevant comparison target, but exact equivalence was rejected because the target is broader than the source's administrative meaning and is modeled differently. Created with support from the Mapping Assistant.	
hrim:5F8C0BE7	hri-fhir-r5:patient/contact/gender	Patient.contact.gender@en	hriv:hasExactMeaning	Not	hrio:LegalGender	Legal Gender@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/R5/patient.profile.canonical.xml	Patient StructureDefinition - FHIR v5.0.0	2.1.0	2026-03-13	2026-03-23	The source concerns gender used for administration and record keeping for a contact person. Legal Gender is the relevant comparison target, but exact equivalence was rejected because the source does not state any official legal recognition. Created with support from the Mapping Assistant.	
hrim:2BE841AE	hri-fhir-r5:individual-gender-identity/comment	Individual gender identity.comment@en	hriv:hasExactMeaning	Not	hrio:SelfIdentifiedGender	Self-identified Gender@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/extensions/5.2.0/StructureDefinition-individual-genderIdentity.html	Individual Gender Identity - FHIR Core Extensions Registry v5.2.0 (based on FHIR v5.0.0)	2.1.0	2026-03-13	2026-03-23	The source is explanatory text about a stated gender identity, not the gender identity itself. Self-identified Gender is the relevant comparison target, but exact equivalence was rejected because the source is a comment field rather than a gender characteristic. Created with support from the Mapping Assistant.	
hrim:D9F4EFA2	hri-fhir-r5:individual-gender-identity/comment	Individual gender identity.comment@en	hriv:hasExactMeaning	Not	hrio:SelfDesignatedGender	Self-designated Gender@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/extensions/5.2.0/StructureDefinition-individual-genderIdentity.html	Individual Gender Identity - FHIR Core Extensions Registry v5.2.0 (based on FHIR v5.0.0)	2.1.0	2026-03-13	2026-03-23	The source is explanatory text about a stated gender identity, not the gender category itself. Self-designated Gender is the relevant comparison target, but exact equivalence was rejected because the source is a comment field rather than a gender characteristic. Created with support from the Mapping Assistant.	
hrim:F4D62076	hri-fhir-r5:individual-gender-identity/value	Individual gender identity.value@en	hriv:hasExactMeaning		hrio:SelfIdentifiedGender	Self-identified Gender@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/extensions/5.2.0/StructureDefinition-individual-genderIdentity.html	Individual Gender Identity - FHIR Core Extensions Registry v5.2.0 (based on FHIR v5.0.0)	2.1.0	2026-03-13	2026-03-23	The source describes a person's own gender identity and says it is obtained directly from the individual. Self-identified Gender fits because it captures gender based on self-identification rather than third-party attribution. Created with support from the Mapping Assistant.	
hrim:E5C631B1	hri-fhir-r5:individual-pronouns/period	Individual pronouns.period@en	hriv:hasExactMeaning	Not	hrio:PreferredPronoun	Preferred Pronoun@en	quality	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/extensions/5.2.0/StructureDefinition-individual-pronouns.html	Individual Pronouns - FHIR Core Extensions Registry v5.2.0 (based on FHIR v5.0.0)	2.1.0	2026-03-13	2026-03-23	The source captures the period during which pronouns apply, not the pronoun value itself. Preferred Pronoun is the relevant comparison target, but exact equivalence was rejected because the source expresses temporal applicability rather than the pronoun quality. Created with support from the Mapping Assistant.	
hrim:1CB686C4	hri-fhir-r5:administrative-gender/male	male (AdministrativeGender)@en	hriv:hasExactMeaning		hrio:AdministrativeMaleGender	Administrative Male Gender@en	role	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0009-0002-3089-9558	Ana Konrad	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/R5/codesystem-administrative-gender.html	AdministrativeGender CodeSystem - FHIR v5.0.0	2.1.0	2026-03-13	2026-03-23	The source is the male value within an administrative gender code system. Administrative Male Gender fits because it preserves the male outcome, the gender rather than sex framing, and the administrative context. Created with support from the Mapping Assistant.	
hrim:3427E9B7	hri-fhir-r5:individual-recorded-sex-or-gender/acquisition-date	Person recorded sex or gender.acquisitionDate@en	hriv:hasExactMeaning	Not	hrio:OffsetDateTime	OffsetDateTime@en	datatype	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://www.hl7.org/fhir/extensions/5.2.0/StructureDefinition-individual-recordedSexOrGender.html	Person Recorded Sex Or Gender - FHIR Core Extensions Registry v5.2.0 (based on FHIR v5.0.0)	2.1.0	2026-03-13	2026-03-23	The source means the first system-recording date and time for a recorded sex or gender value. OffsetDateTime is the relevant comparison target, but exact equivalence was rejected because it is only a generic temporal value class and does not capture that first-recording meaning. Created with support from the Mapping Assistant.	
